Timestamp,نام؟  (می توانید نام مستعار بگذارید الزامی به اسم واقعی نیست),سن؟,جنسیت؟,تعداد اعضای خانوار؟ (تعداد عضوی از خانواده که با هم در یک خانه زندگی میکنید),وضعیت تاهل؟,سطح تحصیلات؟,شغل؟,میانگین درآمد ماهیانه خانواده؟,تعداد اتومبیل های خانواده؟,آیا خودتان گواهی نامه رانندگی دارید؟,1- به جز خودتان،چند نفر در خانواده تان گواهی رانندگی دارند؟,2- چه مدل خودروهایی اغلب اوقات می رانید یا تمایل دارید؟,3- خودتان خودروی شخصی دارید؟,آیا قصد خرید خودرو در یکسال آینده را دارید(خرید به علت نیاز به اتومبیل نه  سرمایه گذاری)؟,4- چه مقدار معمولا سوار اتومبیل یا تاکسی می شوید؟,5- چه مقدار معمولا از وسایل نقلیه عمومی مانند اتوبوس و مترو برای انجام امور روزانه استفاده می‌کنید؟,6- چه مقدار معمولا از دوچرخه شخصی برای انجام امور روزانه استفاده می کنید؟,7- چه مقدار معمولا از دوچرخه عمومی یا اشتراکی شهرداری برای انجام امور روزانه استفاده می‌کنید؟,8- روزانه به طور متوسط چند کیلومتر سوار خودرو شخصی یا وسایل نقلیه عمومی می‌شوید؟,9- ترجیح می‌دهید تا مقصد مورد نظرتان خودتان رانندگی کنید؟,10- با روش اشتراک گذاری خودرو (Car sharing) چه مقدار آشنایی داشتید؟ (قبل از خواندن توضیح),11- بعد از خواندن توضیحات اشتراک‌گذاری خودرو، ‌چه مقدار علاقه‌مند به استفاده از این روش هستید؟ ,12- روش اشتراک گذاری خودرو در کاهش آلودگی محیط زیست موثر است. چه مقدار مسایل محیط‌زیستی برای شما اهمیت دارد و حاضر هستید برای آن هزینه بیشتری بپردازید‌، زیرا خودروهای کم مصرف و برقی ممکن است کرایه بالاتری داشته باشند؟ ,13- آیا وقتی سیستم اشتراک گذاری خودرو اجرایی شد، تمایل دارید خودروی شخصی خود را بفروشید؟,14- آیا تمایل دارید خودروی خود را در سرویس‌های اشتراک‌گذاری خودرو قرار دهید و کسب درآمد کنید؟  ,در سوال 14 اگر جوابتان خیر است دلیلش را مختصرا توضیح دهید,15- در صورت استفاده از روش کارشیرینگ، ترجیح می‌دهید هزینه عضویت سالیانه پرداخت کنید(مثلا حدود 200 هزار تومان) و در استفاده‌های روزانه تخفیف بگیرید یا بدون حق عضویت، هزینه هر سفر را پرداخت کنید؟(فرض کنید تخفیف برای هرسفر 25% قیمت عادی باشد),16- کدام روش محاسبه کرایه خودرو را ترجیح می‌دهید؟  ,بیشترین هزینه‌ای که برای کرایه ساعتی حاضر به پرداخت هستید، چقدر است؟,بیشترین هزینه‌ای که برای کرایه بر اساس 10 کیلومتر مسافت طی شده، حاضر به پرداخت هستید، چقدر است؟,17- کدام روش رزرو کردن خودرو را ترجیح می‌دهید؟,18- حداکثر چه زمانی تحمل برای در دسترس شدن خودرو در مکان های مشخص شده  دارید؟,19- حداکثر مسافتی که برای رسیدن به خودرو حاضر هستید پیاده روی کنید چقدر است؟,20- اگر فاصله خودرو بیشتر از این مقادیر بود ترجیح می‌دهید چگونه تا خودروی رزروی بروید؟,21- بیشترین نگرانی های شما در استفاده از خودروی اشتراکی چیست؟(چند گزینه قابل انتخاب است),در سوال قبلی اگر پاسختان در گزینه ها نیست، آن را بنویسید ,اگردر قسمت قبلی جوابتان (بله) است. فرض کنید سیستم اشتراک گذاری خودرو به درستی اجرایی شود،آیا ممکن است از خرید خودروی جدید منصرف شوید؟,,22- اگر در مقصدتان جای پارک خودرو نباشد یا به سختی پیدا شود ، چه مقدار تمایل به استفاده از خودروی شخصی برای رفتن به آن مقصد دارید؟,ممنون از کمک بزرگی که به انجام این پروژه کردین
12/11/2018 15:11:15,ali,25-35,مرد,3 نفر,مجرد,فوق لیسانس,شاغل تمام وقت,بین 3 تا 6ملیون تومان,1,بله,1,سدان,خیر,خیر,سه تا چهار بار در هفته,سه تا چهار بار در هفته,یکبار یا دوبار در هفته,سوار نمی شوم,بین 10 تا 20,خیر,تا حدودی آشنایی داشتم,متوسط,زیاد,بله,خیر,گرانی لوازم یدگی و اصهطهلاک بالا,هزینه هر سفر بدون تخفیف,بر اساس مسافت(کیلومتر طی شده),زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,حدود 1 کیلومتر,کنسل می‌کنم,تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما,,,,متوسط( ترجیح می دهم با اتومبیل شخصی بروم),
12/11/2018 18:30:01,mo,بالای 45,مرد,3 نفر,متاهل,دکتری,شاغل تمام وقت,بین 6 تا 15 ملیون تومان,2,بله,1,سدان,بله,بله,اکثر روزها,سوار نمی شوم,به ندرت (ماهی یک یا دو بار),سوار نمی شوم,بین 10 تا 20,خیر,اصلا آشنایی نداشتم,زیاد,زیاد,خیر,بله,,هزینه عضویت سالیانه و تخفیف برای هر سفر,بر اساس مسافت(کیلومتر طی شده),حدود 30 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,"تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما, دور بودن خودروهای در دسترس, مسائل بهداشتی",,خیر,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
12/12/2018 20:58:08,bijan,بالای 45,مرد,2 نفر,متاهل,دیپلم,خانه دار,بین 1.5 تا 3 ملیون تومان,0,بله,0,سدان,خیر,خیر,سوار نمی شوم یا به ندرت استفاده می کنم,سه تا چهار بار در هفته,یکبار یا دوبار در هفته,سوار نمی شوم,کمتر از 10,بله,اصلا آشنایی نداشتم,زیاد,متوسط,بله,بله,,هزینه هر سفر بدون تخفیف,بر اساس مسافت(کیلومتر طی شده),حدود 30 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,وسایل حمل و نقل همگانی ماندد اتوبوس و مترو,"بالا بودن هزینه کرایه, تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما",,بله,,متوسط( ترجیح می دهم با اتومبیل شخصی بروم),
12/12/2018 21:01:35,zizi,18-25,زن,,مجرد,دکتری,دانشجو,کمتر از 1.5 ملیون تومان,0,بله,3,شاسی بلند,خیر,بله,یکبار یا دوبار در هفته,به ندرت (ماهی یک یا دو بار),دوچرخه ندارم,سوار نمی شوم,کمتر از 10,بله,اصلا آشنایی نداشتم,ندارم,ندارد,خیر,خیر,😊,هزینه هر سفر بدون تخفیف,بر اساس زمان(ساعت),زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما,,خیر,,زیاد (در هر صورت با خودروی شخصی ام میروم و در نزدیکترین مکان پارک می کنم),
12/12/2018 21:06:06,پروانه,25-35,زن,4 نفر,مجرد,دکتری,دانشجو,بالاتر از 15 ملیون تومان,2,بله,3,شاسی بلند,بله,خیر,اکثر روزها,یکبار یا دوبار در هفته,دوچرخه ندارم,سوار نمی شوم,بین 10 تا 20,بله,تا حدودی آشنایی داشتم,ندارم,متوسط,خیر,خیر,دوست ندارم,هزینه عضویت سالیانه و تخفیف برای هر سفر,براساس ترکیب زمان و مسافت,زیر 15 هزار تومان,حدود 30 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,وسایل حمل و نقل همگانی ماندد اتوبوس و مترو,مسائل بهداشتی,,,,زیاد (در هر صورت با خودروی شخصی ام میروم و در نزدیکترین مکان پارک می کنم),
12/12/2018 21:08:05,Marryam,18-25,زن,2 نفر,متاهل,دکتری,دانشجو,بین 3 تا 6ملیون تومان,2,بله,1,دیگر,بله,خیر,اکثر روزها,سوار نمی شوم,دوچرخه ندارم,سوار نمی شوم,بین 20 تا 30,بله,اصلا آشنایی نداشتم,ندارم,کم,خیر,خیر,,هزینه عضویت سالیانه و تخفیف برای هر سفر,براساس ترکیب زمان و مسافت,حدود 30 هزار تومان,حدود 30 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,"بالا بودن هزینه کرایه, تصادف",,,,متوسط( ترجیح می دهم با اتومبیل شخصی بروم),
12/12/2018 21:09:27,ایدا,25-35,زن,5 نفر و بیشتر,مجرد,دکتری,دانشجو,کمتر از 1.5 ملیون تومان,1,بله,4 وبیشتر,دیگر,خیر,خیر,یکبار یا دوبار در هفته,سه تا چهار بار در هفته,به ندرت (ماهی یک یا دو بار),به ندرت(در سال چند بار),کمتر از 10,خیر,اصلا آشنایی نداشتم,زیاد,خیلی زیاد,بله,بله,,هزینه عضویت سالیانه و تخفیف برای هر سفر,براساس ترکیب زمان و مسافت,زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق تلفن,5 دقیقه و کمتر,حدود 1 کیلومتر,با دوچرخه و قرار‌دادن آن درباربند مخصوص دوچرخه اتومبیل,دور بودن خودروهای در دسترس,,بله,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
12/12/2018 21:18:16,Hengameh,18-25,زن,تنها زندگی میکنم,مجرد,لیسانس,موارد دیگر,کمتر از 1.5 ملیون تومان,1,بله,2,شاسی بلند,خیر,بله,سه تا چهار بار در هفته,اکثر روزها,دوچرخه ندارم,سوار نمی شوم,بیشتر از 50,بله,اصلا آشنایی نداشتم,خیلی زیاد,خیلی زیاد,بله,بله,,هزینه عضویت سالیانه و تخفیف برای هر سفر,بر اساس مسافت(کیلومتر طی شده),زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,حدود 10 دقیقه,کمتر از 200 متر,وسایل حمل و نقل همگانی ماندد اتوبوس و مترو,تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما,,بله,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
12/12/2018 21:22:33,naghme,25-35,زن,5 نفر و بیشتر,مجرد,فوق لیسانس,دانشجو,بین 1.5 تا 3 ملیون تومان,1,بله,3,شاسی بلند,خیر,بله,سه تا چهار بار در هفته,اکثر روزها,دوچرخه ندارم,سوار نمی شوم,بین 10 تا 20,خیر,اصلا آشنایی نداشتم,متوسط,خیلی زیاد,خیر,خیر,ماشین گران قیمت را نمیتوان در این راه استفاده کرد هزینه زیادی تحمیل می شود.,هزینه عضویت سالیانه و تخفیف برای هر سفر,بر اساس مسافت(کیلومتر طی شده),زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,"تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما, دور بودن خودروهای در دسترس, مسائل بهداشتی",,خیر,,زیاد (در هر صورت با خودروی شخصی ام میروم و در نزدیکترین مکان پارک می کنم),
12/12/2018 22:21:55,Mh,18-25,زن,4 نفر,مجرد,دکتری,دانشجو,بین 3 تا 6ملیون تومان,1,بله,2,شاسی بلند,خیر,خیر,اکثر روزها,به ندرت (ماهی یک یا دو بار),به ندرت (ماهی یک یا دو بار),سوار نمی شوم,کمتر از 10,خیر,اصلا آشنایی نداشتم,کم,کم,خیر,بله,,هزینه عضویت سالیانه و تخفیف برای هر سفر,براساس ترکیب زمان و مسافت,زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق کامپیوتر,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما,,,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
12/12/2018 22:27:53,كوروش,18-25,مرد,5 نفر و بیشتر,متاهل,دکتری,دانشجو,کمتر از 1.5 ملیون تومان,4 و بیشتر,بله,4 وبیشتر,شاسی بلند,بله,بله,اکثر روزها,به ندرت (ماهی یک یا دو بار),یکبار یا دوبار در هفته,سوار نمی شوم,بین 40 تا 50,خیر,اصلا آشنایی نداشتم,متوسط,متوسط,خیر,خیر,خراب ميشه,هزینه عضویت سالیانه و تخفیف برای هر سفر,براساس ترکیب زمان و مسافت,زیر 15 هزار تومان,حدود 30 هزار تومان,از طریق اپلیکیشن گوشی همراه,حدود 10 دقیقه,حدود 500 متر,پیاده روی,"تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما, تصادف",,بله,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
12/13/2018 18:38:03,وحیدا,18-25,مرد,4 نفر,مجرد,دیپلم,دانشجو,بین 1.5 تا 3 ملیون تومان,2,بله,1,شاسی بلند,بله,بله,سوار نمی شوم یا به ندرت استفاده می کنم,اکثر روزها,دوچرخه ندارم,سوار نمی شوم,بین 10 تا 20,بله,اصلا آشنایی نداشتم,متوسط,خیلی زیاد,خیر,خیر,یکی از شرایط اولیه ازدواج خودروی شخصی است.,هزینه عضویت سالیانه و تخفیف برای هر سفر,بر اساس مسافت(کیلومتر طی شده),زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,"تصادف, مسائل بهداشتی",,خیر,,زیاد (در هر صورت با خودروی شخصی ام میروم و در نزدیکترین مکان پارک می کنم),
12/15/2018 23:04:50,Po,25-35,مرد,4 نفر,مجرد,لیسانس,موارد دیگر,بین 1.5 تا 3 ملیون تومان,3,بله,2,سدان,بله,خیر,اکثر روزها,به ندرت (ماهی یک یا دو بار),دوچرخه ندارم,سوار نمی شوم,بین 10 تا 20,خیر,اصلا آشنایی نداشتم,متوسط,متوسط,خیر,خیر,,هزینه هر سفر بدون تخفیف,براساس ترکیب زمان و مسافت,زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,حدود 10 دقیقه,حدود 1 کیلومتر,کنسل می‌کنم,"تصادف, دور بودن خودروهای در دسترس, مسائل بهداشتی",,,,متوسط( ترجیح می دهم با اتومبیل شخصی بروم),
12/17/2018 1:05:25,فائزه,25-35,زن,4 نفر,مجرد,فوق لیسانس,شاغل پاره وقت,کمتر از 1.5 ملیون تومان,1,بله,2,دیگر,خیر,بله,اکثر روزها,یکبار یا دوبار در هفته,دوچرخه ندارم,سوار نمی شوم,بین 10 تا 20,خیر,اصلا آشنایی نداشتم,خیلی زیاد,متوسط,خیر,خیر,چون ماشین شخصی ندارم.اگر هم داشتم به نظرم خودم بهش احتیاج دارم.,هزینه هر سفر بدون تخفیف,براساس ترکیب زمان و مسافت,زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,حدود 10 دقیقه,کمتر از 200 متر,کنسل می‌کنم,"بالا بودن هزینه کرایه, تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما, مسائل بهداشتی",,بله,,زیاد (در هر صورت با خودروی شخصی ام میروم و در نزدیکترین مکان پارک می کنم),
12/17/2018 22:06:00,Sisi,25-35,زن,3 نفر,مجرد,فوق لیسانس,دانشجو,بین 3 تا 6ملیون تومان,2,بله,2,دیگر,خیر,خیر,یکبار یا دوبار در هفته,سه تا چهار بار در هفته,دوچرخه ندارم,سوار نمی شوم,بین 10 تا 20,بله,اصلا آشنایی نداشتم,متوسط,خیلی زیاد,خیر,خیر,,هزینه عضویت سالیانه و تخفیف برای هر سفر,براساس ترکیب زمان و مسافت,زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,"تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما, دور بودن خودروهای در دسترس",,بله,,زیاد (در هر صورت با خودروی شخصی ام میروم و در نزدیکترین مکان پارک می کنم),
12/20/2018 19:22:33,میناب,35-45,زن,5 نفر و بیشتر,متاهل,لیسانس,شاغل پاره وقت,بین 6 تا 15 ملیون تومان,1,بله,1,دیگر,بله,خیر,سوار نمی شوم یا به ندرت استفاده می کنم,سوار نمی شوم,دوچرخه ندارم,سوار نمی شوم,کمتر از 10,بله,اصلا آشنایی نداشتم,زیاد,زیاد,خیر,خیر,چون من شاغل هستم و وقتی برای انجام کار مضاعف و پیگیری انرا ندارم,هزینه عضویت سالیانه و تخفیف برای هر سفر,براساس ترکیب زمان و مسافت,حدود 30 هزار تومان,زیر 15 هزار تومان,از طریق اپلیکیشن گوشی همراه,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,تصادف,,بله,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
12/21/2018 22:24:12,مهرنوش,18-25,زن,5 نفر و بیشتر,مجرد,دیپلم,دانشجو,بین 3 تا 6ملیون تومان,1,بله,3,سدان,خیر,خیر,سه تا چهار بار در هفته,سوار نمی شوم,دوچرخه ندارم,سوار نمی شوم,بین 10 تا 20,بله,اصلا آشنایی نداشتم,متوسط,کم,خیر,بله,,هزینه عضویت سالیانه و تخفیف برای هر سفر,بر اساس مسافت(کیلومتر طی شده),حدود 30 هزار تومان,زیر 15 هزار تومان,از طریق تلفن,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما,,,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
12/21/2018 22:32:30,مریم,25-35,زن,4 نفر,متاهل,دیپلم,خانه دار,کمتر از 1.5 ملیون تومان,1,خیر,1,سدان,خیر,خیر,سه تا چهار بار در هفته,سه تا چهار بار در هفته,دوچرخه ندارم,سوار نمی شوم,کمتر از 10,خیر,اصلا آشنایی نداشتم,ندارم,ندارد,خیر,بله,,هزینه عضویت سالیانه و تخفیف برای هر سفر,بر اساس مسافت(کیلومتر طی شده),حدود 30 هزار تومان,زیر 15 هزار تومان,از طریق تلفن,5 دقیقه و کمتر,کمتر از 200 متر,کنسل می‌کنم,تصادف,,,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
12/22/2018 18:27:28,شهرزاد,بالای 45,زن,2 نفر,مجرد,دکتری,شاغل تمام وقت,بین 3 تا 6ملیون تومان,1,بله,3,دیگر,بله,خیر,یکبار یا دوبار در هفته,سه تا چهار بار در هفته,دوچرخه ندارم,سوار نمی شوم,کمتر از 10,خیر,اصلا آشنایی نداشتم,کم,زیاد,خیر,خیر,احساس می کنم استقلالم را از دست می دهم.,هزینه عضویت سالیانه و تخفیف برای هر سفر,براساس ترکیب زمان و مسافت,زیر 15 هزار تومان,زیر 15 هزار تومان,از طریق تلفن,5 دقیقه و کمتر,کمتر از 200 متر,وسایل حمل و نقل همگانی ماندد اتوبوس و مترو,"تحویل گرفتن خودرو مشکل‌دار و مقصر دانستن شما, تصادف, دور بودن خودروهای در دسترس, مسائل بهداشتی",اتلاف وقت و عدم استقلال,,,کم (از وسایل نقلیه عمومی مانند مترو و اتوبوس و یا تاکسی استفاده می کنم),
